COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019258501	Ga0599601_01_1407329_1408612	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1407329	1408612	SAMN23424733
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019258204	Ga0599601_01_1094452_1097088	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1094452	1097088	SAMN23424733
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019258760	Ga0599601_01_1675108_1676937	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1675108	1676937	SAMN23424733
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019257423	Ga0599601_01_307666_308895	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	307666	308895	SAMN23424733
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component<<>>COG1136	8019258218	Ga0599601_01_1109785_1112124	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1109785	1112124	SAMN23424733
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019257640	Ga0599601_01_537733_538812	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	537733	538812	SAMN23424733
COG0578	C	Glycerol-3-phosphate_dehydrogenase	8019258702	Ga0599601_01_1616143_1617972	alpha-glycerophosphate_oxidase	8019257108	Enterococcus_faecalis_1521	1616143	1617972	SAMN23424733
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019258701	Ga0599601_01_1615416_1616135	glycerol_uptake_facilitator_protein	8019257108	Enterococcus_faecalis_1521	1615416	1616135	SAMN23424733
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019258285	Ga0599601_01_1183696_1184073	glycerol_uptake_facilitator-like_aquaporin	8019257108	Enterococcus_faecalis_1521	1183696	1184073	SAMN23424733
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019258058	Ga0599601_01_948502_949167	aquaporin_Z	8019257108	Enterococcus_faecalis_1521	948502	949167	SAMN23424733
COG0581	P	ABC-type_phosphate_transport_system,_permease_component	8019258584	Ga0599601_01_1487187_1488071	phosphate_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1487187	1488071	SAMN23424733
COG0582	L X	Integrase	8019258659	Ga0599601_01_1576254_1577159	integrase	8019257108	Enterococcus_faecalis_1521	1576254	1577159	SAMN23424733
COG0582	L X	Integrase	8019259775	Ga0599601_02_52200_52799	integrase	8019257108	Enterococcus_faecalis_1521	52200	52799	SAMN23424733
COG0582	L X	Integrase	8019259322	Ga0599601_01_2280192_2281310	integrase	8019257108	Enterococcus_faecalis_1521	2280192	2281310	SAMN23424733
COG0582	L X	Integrase	8019259612	Ga0599601_01_2570621_2571907	integrase	8019257108	Enterococcus_faecalis_1521	2570621	2571907	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019258177	Ga0599601_01_1068666_1069541	LysR_family_cyn_operon_transcriptional_activator	8019257108	Enterococcus_faecalis_1521	1068666	1069541	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019259371	Ga0599601_01_2320565_2321449	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	2320565	2321449	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019258485	Ga0599601_01_1391186_1392076	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	1391186	1392076	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019259367	Ga0599601_01_2316062_2316889	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	2316062	2316889	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019257495	Ga0599601_01_378458_379285	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	378458	379285	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019258642	Ga0599601_01_1549252_1550106	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	1549252	1550106	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019258176	Ga0599601_01_1067755_1068642	LysR_family_cyn_operon_transcriptional_activator	8019257108	Enterococcus_faecalis_1521	1067755	1068642	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019258537	Ga0599601_01_1440728_1441660	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	1440728	1441660	SAMN23424733
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019257766	Ga0599601_01_670956_671786	DNA-binding_transcriptional_LysR_family_regulator	8019257108	Enterococcus_faecalis_1521	670956	671786	SAMN23424733
COG0584	I	Glycerophosphoryl_diester_phosphodiesterase	8019258810	Ga0599601_01_1733794_1734540	glycerophosphoryl_diester_phosphodiesterase	8019257108	Enterococcus_faecalis_1521	1733794	1734540	SAMN23424733
COG0584	I	Glycerophosphoryl_diester_phosphodiesterase	8019258965	Ga0599601_01_1916533_1917348	glycerophosphoryl_diester_phosphodiesterase	8019257108	Enterococcus_faecalis_1521	1916533	1917348	SAMN23424733
COG0587	L	DNA_polymerase_III,_alpha_subunit	8019257893	Ga0599601_01_794889_798218	DNA_polymerase-3_subunit_alpha	8019257108	Enterococcus_faecalis_1521	794889	798218	SAMN23424733
COG0588	G	Phosphoglycerate_mutase_(BPG-dependent)	8019257235	Ga0599601_01_146203_146889	2,3-bisphosphoglycerate-dependent_phosphoglycerate_mutase	8019257108	Enterococcus_faecalis_1521	146203	146889	SAMN23424733
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019257950	Ga0599601_01_840755_841186	nucleotide-binding_universal_stress_UspA_family_protein	8019257108	Enterococcus_faecalis_1521	840755	841186	SAMN23424733
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019258748	Ga0599601_01_1665356_1665829	nucleotide-binding_universal_stress_UspA_family_protein	8019257108	Enterococcus_faecalis_1521	1665356	1665829	SAMN23424733
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019257924	Ga0599601_01_819282_819707	nucleotide-binding_universal_stress_UspA_family_protein	8019257108	Enterococcus_faecalis_1521	819282	819707	SAMN23424733
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019259439	Ga0599601_01_2397327_2397782	nucleotide-binding_universal_stress_UspA_family_protein	8019257108	Enterococcus_faecalis_1521	2397327	2397782	SAMN23424733
COG0590	J	tRNA(Arg)_A34_adenosine_deaminase_TadA	8019258848	Ga0599601_01_1778203_1778724	tRNA(adenine34)_deaminase	8019257108	Enterococcus_faecalis_1521	1778203	1778724	SAMN23424733
COG0592	L	DNA_polymerase_III_sliding_clamp_(beta)_subunit,_PCNA_homolog	8019257109	Ga0599601_01_1546_2676	DNA_polymerase-3_subunit_beta	8019257108	Enterococcus_faecalis_1521	1546	2676	SAMN23424733
COG0593	L	Chromosomal_replication_initiation_ATPase_DnaA	8019257108	Ga0599601_01_1_1344	chromosomal_replication_initiator_protein	8019257108	Enterococcus_faecalis_1521	1	1344	SAMN23424733
COG0594	J	RNase_P_protein_component	8019259715	Ga0599601_01_2681767_2682123	ribonuclease_P_protein_component	8019257108	Enterococcus_faecalis_1521	2681767	2682123	SAMN23424733
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019258051	Ga0599601_01_941523_943211	ribonuclease_J	8019257108	Enterococcus_faecalis_1521	941523	943211	SAMN23424733
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019259290	Ga0599601_01_2247462_2248751	ribonuclease_J	8019257108	Enterococcus_faecalis_1521	2247462	2248751	SAMN23424733
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019259309	Ga0599601_01_2266208_2267893	ribonuclease_J	8019257108	Enterococcus_faecalis_1521	2266208	2267893	SAMN23424733
COG0596	H R	Pimeloyl-ACP_methyl_ester_carboxylesterase	8019257451	Ga0599601_01_336677_337501	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate_synthase	8019257108	Enterococcus_faecalis_1521	336677	337501	SAMN23424733
COG0596	H R	Pimeloyl-ACP_methyl_ester_carboxylesterase	8019257876	Ga0599601_01_776721_777455	non-heme_chloroperoxidase	8019257108	Enterococcus_faecalis_1521	776721	777455	SAMN23424733
COG0597	M U	Lipoprotein_signal_peptidase	8019258551	Ga0599601_01_1455306_1455791	signal_peptidase_II	8019257108	Enterococcus_faecalis_1521	1455306	1455791	SAMN23424733
COG0598	P	Mg2+_and_Co2+_transporter_CorA	8019257834	Ga0599601_01_732325_733290	magnesium_transporter	8019257108	Enterococcus_faecalis_1521	732325	733290	SAMN23424733
COG0598	P	Mg2+_and_Co2+_transporter_CorA	8019258633	Ga0599601_01_1537137_1538075	magnesium_transporter	8019257108	Enterococcus_faecalis_1521	1537137	1538075	SAMN23424733
COG0601	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_permease_component	8019259491	Ga0599601_01_2450794_2451756	peptide/nickel_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	2450794	2451756	SAMN23424733
COG0601	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_permease_component	8019257751	Ga0599601_01_659800_660741	oligopeptide_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	659800	660741	SAMN23424733
COG0602	H	Organic_radical_activating_enzyme	8019259201	Ga0599601_01_2165956_2166552	anaerobic_ribonucleoside-triphosphate_reductase_activating_protein	8019257108	Enterococcus_faecalis_1521	2165956	2166552	SAMN23424733
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019257206	Ga0599601_01_115698_116714	alcohol_dehydrogenase	8019257108	Enterococcus_faecalis_1521	115698	116714	SAMN23424733
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019259116	Ga0599601_01_2076724_2077716	acrylyl-CoA_reductase_(NADPH)	8019257108	Enterococcus_faecalis_1521	2076724	2077716	SAMN23424733
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019258500	Ga0599601_01_1406270_1407238	NADPH:quinone_reductase-like_Zn-dependent_oxidoreductase	8019257108	Enterococcus_faecalis_1521	1406270	1407238	SAMN23424733
COG0605	P	Superoxide_dismutase	8019257465	Ga0599601_01_349107_349715	Fe-Mn_family_superoxide_dismutase	8019257108	Enterococcus_faecalis_1521	349107	349715	SAMN23424733
COG0607	P	Rhodanese-related_sulfurtransferase	8019259233	Ga0599601_01_2192654_2193052	rhodanese-related_sulfurtransferase	8019257108	Enterococcus_faecalis_1521	2192654	2193052	SAMN23424733
COG0607	P	Rhodanese-related_sulfurtransferase	8019259400	Ga0599601_01_2351571_2351870	rhodanese-related_sulfurtransferase	8019257108	Enterococcus_faecalis_1521	2351571	2351870	SAMN23424733
COG0607	P	Rhodanese-related_sulfurtransferase	8019259402	Ga0599601_01_2353513_2353827	rhodanese-related_sulfurtransferase	8019257108	Enterococcus_faecalis_1521	2353513	2353827	SAMN23424733
COG0608	L	Single-stranded_DNA-specific_exonuclease,_DHH_superfamily,_may_be_involved_in_archaeal_DNA_replication_intiation<<>>COG4199	8019258517	Ga0599601_01_1419300_1421612	single-stranded-DNA-specific_exonuclease	8019257108	Enterococcus_faecalis_1521	1419300	1421612	SAMN23424733
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019257232	Ga0599601_01_142819_143829	iron_complex_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	142819	143829	SAMN23424733
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019258469	Ga0599601_01_1374825_1375832	iron_complex_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1374825	1375832	SAMN23424733
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019257233	Ga0599601_01_143826_144830	iron_complex_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	143826	144830	SAMN23424733
COG0612	R	Predicted_Zn-dependent_peptidase	8019259534	Ga0599601_01_2490965_2492269	predicted_Zn-dependent_peptidase	8019257108	Enterococcus_faecalis_1521	2490965	2492269	SAMN23424733
COG0612	R	Predicted_Zn-dependent_peptidase	8019259535	Ga0599601_01_2492262_2493530	predicted_Zn-dependent_peptidase	8019257108	Enterococcus_faecalis_1521	2492262	2493530	SAMN23424733
COG0614	P	ABC-type_Fe3+-hydroxamate_transport_system,_periplasmic_component	8019258470	Ga0599601_01_1375825_1376784	iron_complex_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	1375825	1376784	SAMN23424733
COG0614	P	ABC-type_Fe3+-hydroxamate_transport_system,_periplasmic_component	8019257230	Ga0599601_01_140848_141786	iron_complex_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	140848	141786	SAMN23424733
COG0615	M	Glycerol-3-phosphate_cytidylyltransferase,_cytidylyltransferase_family	8019258042	Ga0599601_01_934729_935127	glycerol-3-phosphate_cytidylyltransferase	8019257108	Enterococcus_faecalis_1521	934729	935127	SAMN23424733
COG0617	J	tRNA_nucleotidyltransferase/poly(A)_polymerase	8019258393	Ga0599601_01_1294009_1295283	tRNA_nucleotidyltransferase_(CCA-adding_enzyme)	8019257108	Enterococcus_faecalis_1521	1294009	1295283	SAMN23424733
COG0618	T F	nanoRNase/pAp_phosphatase,_hydrolyzes_c-di-AMP_and_oligoRNAs	8019258254	Ga0599601_01_1151539_1152492	phosphoesterase_RecJ-like_protein	8019257108	Enterococcus_faecalis_1521	1151539	1152492	SAMN23424733
COG0619	H	Energy-coupling_factor_transporter_transmembrane_protein_EcfT	8019258799	Ga0599601_01_1718654_1719487	energy-coupling_factor_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1718654	1719487	SAMN23424733
COG0619	H	Energy-coupling_factor_transporter_transmembrane_protein_EcfT	8019257278	Ga0599601_01_174731_175528	energy-coupling_factor_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	174731	175528	SAMN23424733
COG0619	H	Energy-coupling_factor_transporter_transmembrane_protein_EcfT	8019259213	Ga0599601_01_2175134_2175787	energy-coupling_factor_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	2175134	2175787	SAMN23424733
COG0620	E	Methionine_synthase_II_(cobalamin-independent)	8019257401	Ga0599601_01_285688_286815	5-methyltetrahydropteroyltriglutamate--homocysteine_methyltransferase	8019257108	Enterococcus_faecalis_1521	285688	286815	SAMN23424733
COG0622	R	Predicted_phosphodiesterase	8019257991	Ga0599601_01_886626_887138	putative_phosphoesterase	8019257108	Enterococcus_faecalis_1521	886626	887138	SAMN23424733
COG0623	I	Enoyl-[acyl-carrier-protein]_reductase_(NADH)	8019257347	Ga0599601_01_225103_225855	enoyl-[acyl-carrier_protein]_reductase_I	8019257108	Enterococcus_faecalis_1521	225103	225855	SAMN23424733
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	8019258025	Ga0599601_01_917164_918462	acetylornithine_deacetylase/succinyl-diaminopimelate_desuccinylase-like_protein	8019257108	Enterococcus_faecalis_1521	917164	918462	SAMN23424733
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	8019259048	Ga0599601_01_2004652_2005962	putative_selenium_metabolism_hydrolase	8019257108	Enterococcus_faecalis_1521	2004652	2005962	SAMN23424733
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	8019257522	Ga0599601_01_403034_404449	dipeptidase_PepV	8019257108	Enterococcus_faecalis_1521	403034	404449	SAMN23424733
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	8019259408	Ga0599601_01_2359592_2360815	allantoate_deiminase	8019257108	Enterococcus_faecalis_1521	2359592	2360815	SAMN23424733
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	8019259567	Ga0599601_01_2524454_2525590	succinyl-diaminopimelate_desuccinylase	8019257108	Enterococcus_faecalis_1521	2524454	2525590	SAMN23424733
COG0626	E	Cystathionine_beta-lyase/cystathionine_gamma-synthase	8019257355	Ga0599601_01_231870_233006	cystathionine_beta-lyase	8019257108	Enterococcus_faecalis_1521	231870	233006	SAMN23424733
COG0626	E	Cystathionine_beta-lyase/cystathionine_gamma-synthase	8019259659	Ga0599601_01_2625948_2627135	cystathionine_beta-lyase/cystathionine_gamma-synthase	8019257108	Enterococcus_faecalis_1521	2625948	2627135	SAMN23424733
COG0627	V	S-formylglutathione_hydrolase_FrmB	8019257635	Ga0599601_01_531171_531962	putative_tributyrin_esterase	8019257108	Enterococcus_faecalis_1521	531171	531962	SAMN23424733
COG0628	R	Predicted_PurR-regulated_permease_PerM	8019257402	Ga0599601_01_287002_288186	predicted_PurR-regulated_permease_PerM	8019257108	Enterococcus_faecalis_1521	287002	288186	SAMN23424733
COG0628	R	Predicted_PurR-regulated_permease_PerM	8019258621	Ga0599601_01_1522136_1523275	predicted_PurR-regulated_permease_PerM	8019257108	Enterococcus_faecalis_1521	1522136	1523275	SAMN23424733
COG0628	R	Predicted_PurR-regulated_permease_PerM	8019258241	Ga0599601_01_1140498_1141550	predicted_PurR-regulated_permease_PerM	8019257108	Enterococcus_faecalis_1521	1140498	1141550	SAMN23424733
COG0628	R	Predicted_PurR-regulated_permease_PerM	8019257550	Ga0599601_01_432295_433440	predicted_PurR-regulated_permease_PerM	8019257108	Enterococcus_faecalis_1521	432295	433440	SAMN23424733
COG0628	R	Predicted_PurR-regulated_permease_PerM	8019259070	Ga0599601_01_2031804_2032973	predicted_PurR-regulated_permease_PerM	8019257108	Enterococcus_faecalis_1521	2031804	2032973	SAMN23424733
COG0629	L	Single-stranded_DNA-binding_protein	8019257115	Ga0599601_01_9641_10207	single-strand_DNA-binding_protein	8019257108	Enterococcus_faecalis_1521	9641	10207	SAMN23424733
COG0631	T	Serine/threonine_protein_phosphatase_PrpC	8019259508	Ga0599601_01_2468163_2468912	serine/threonine_protein_phosphatase_PrpC	8019257108	Enterococcus_faecalis_1521	2468163	2468912	SAMN23424733
COG0632	L	Holliday_junction_resolvasome_RuvABC_DNA-binding_subunit	8019257165	Ga0599601_01_66887_67501	Holliday_junction_DNA_helicase_RuvA	8019257108	Enterococcus_faecalis_1521	66887	67501	SAMN23424733
COG0634	F	Hypoxanthine-guanine_phosphoribosyltransferase	8019257301	Ga0599601_01_198796_199341	hypoxanthine_phosphoribosyltransferase	8019257108	Enterococcus_faecalis_1521	198796	199341	SAMN23424733
COG0635	H	Coproporphyrinogen_III_oxidase_or_related_Fe-S_oxidoreductase	8019258180	Ga0599601_01_1072946_1074130	putative_oxygen-independent_coproporphyrinogen_III_oxidase	8019257108	Enterococcus_faecalis_1521	1072946	1074130	SAMN23424733
COG0636	C	FoF1-type_ATP_synthase,_membrane_subunit_c/Archaeal/vacuolar-type_H+-ATPase,_subunit_K	8019259081	Ga0599601_01_2041116_2041337	F-type_H+-transporting_ATPase_subunit_c	8019257108	Enterococcus_faecalis_1521	2041116	2041337	SAMN23424733
COG0636	C	FoF1-type_ATP_synthase,_membrane_subunit_c/Archaeal/vacuolar-type_H+-ATPase,_subunit_K	8019258332	Ga0599601_01_1229711_1230184	V/A-type_H+-transporting_ATPase_subunit_K	8019257108	Enterococcus_faecalis_1521	1229711	1230184	SAMN23424733
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	8019259541	Ga0599601_01_2499839_2500489	beta-phosphoglucomutase	8019257108	Enterococcus_faecalis_1521	2499839	2500489	SAMN23424733
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	8019257799	Ga0599601_01_702475_703143	beta-phosphoglucomutase	8019257108	Enterococcus_faecalis_1521	702475	703143	SAMN23424733
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	8019259313	Ga0599601_01_2269106_2269765	HAD_superfamily_hydrolase_(TIGR01509_family)	8019257108	Enterococcus_faecalis_1521	2269106	2269765	SAMN23424733
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	8019257378	Ga0599601_01_255189_255875	beta-phosphoglucomutase	8019257108	Enterococcus_faecalis_1521	255189	255875	SAMN23424733
